Student_id,Name,Physics_marks,Chemistry_marks,Math_marks,Aptitude_test,Total_percentage,Reservation_category
2305763,subrati,99,96,63,87,86.25,General
2305764,succha,98,92,32,68,72.5,EWS
2305765,sucheta,99,21,36,37,48.25,ST
2305766,suchi,96,38,71,64,67.25,EWS
2305767,suchit,100,60,80,17,64.25,General
2305768,suchita,100,30,34,45,52.25,General
2305769,suchitra,99,17,41,18,43.75,ST
2305770,suda,97,80,53,91,80.25,General
2305771,sudama,99,77,77,67,80,ST
2305772,sudan,98,29,89,52,67,ST
2305773,sudarshan,96,89,36,93,78.5,ST
2305774,sudershan,99,71,100,95,91.25,General
2305775,sudesh,98,34,25,60,54.25,General
2305776,sudeshwer,99,62,65,46,68,SC
2305777,sudha,99,38,53,94,71,SC
2305778,sudhama,99,92,56,46,73.25,SC
2305779,sudhanshu,98,88,94,44,81,EWS
2305780,sudhansu,98,20,87,98,75.75,EWS
2305781,sudhata,100,42,62,86,72.5,EWS
2305782,sudhdev,99,90,24,83,74,SC
2305783,sudhir,98,40,98,71,76.75,ST
2305784,sudma,98,54,27,21,50,SC
2305785,sufia,100,97,34,32,65.75,General
2305786,sufian,99,83,86,45,78.25,SC
2305787,sufiya,99,73,30,72,68.5,ST
2305788,sugai,100,25,25,27,44.25,EWS
2305789,sugana,96,18,60,49,55.75,ST
2305790,sugandb,98,59,50,31,59.5,General
2305791,sugandha,100,99,86,56,85.25,SC
2305792,suganti,96,53,61,74,71,SC
2305793,sugar,98,33,23,52,51.5,SC
2305794,sugna,97,56,72,86,77.75,ST
2305795,sugodh,96,25,72,55,62,SC
2305796,suhagini,96,75,81,48,75,SC
2305797,suhail,96,34,71,67,67,EWS
2305798,suhaliya,99,30,26,21,44,ST
2305799,suhana,98,58,35,36,56.75,EWS
2305800,suhani,99,72,82,23,69,EWS
2305801,suhel,100,42,58,17,54.25,SC
2305802,suhsmita,96,19,23,91,57.25,SC
2305803,suja,96,29,72,44,60.25,General
2305804,sujal,100,66,56,44,66.5,SC
2305805,sujan,98,39,26,54,54.25,EWS
2305806,sujanti,100,30,20,73,55.75,ST
2305807,sujata,99,79,62,42,70.5,EWS
2305808,sujeet,98,38,68,41,61.25,EWS
2305809,sujen,98,27,20,50,48.75,SC
2305810,sujit,96,62,43,46,61.75,General
2305811,sujli,98,100,69,44,77.75,EWS
2305812,sukanya,97,31,84,63,68.75,EWS
2305813,sukar,100,72,98,51,80.25,EWS
2305814,sukenta,98,20,34,81,58.25,General
2305815,sukesh,97,29,79,21,56.5,EWS
2305816,sukh,96,85,100,38,79.75,General
2305817,sukhavinder,99,75,65,32,67.75,SC
2305818,sukhbeer,99,77,49,67,73,ST
2305819,sukhbir,96,38,61,95,72.5,EWS
2305820,sukhdev,99,68,62,56,71.25,EWS
2305821,sukhdevi,97,51,16,100,66,SC
2305822,sukheeya,96,15,20,65,49,General
2305823,sukhlal,100,78,96,64,84.5,General
2305824,sukhmit,97,46,52,35,57.5,EWS
2305825,sukhpal,100,61,21,86,67,General
2305826,sukhpreeet,98,31,70,15,53.5,General
2305827,sukhram,98,56,42,81,69.25,General
2305828,sukhsohan,98,86,91,15,72.5,EWS
2305829,sukhveer,98,24,45,88,63.75,ST
2305830,sukhvinder,98,100,24,25,61.75,SC
2305831,sukhvir,97,31,69,21,54.5,SC
2305832,sukjveer,99,34,48,68,62.25,ST
2305833,sukka,96,71,40,98,76.25,General
2305834,sukkhu,98,52,60,100,77.5,EWS
2305835,sukmani,97,52,32,99,70,SC
2305836,sukrita,99,71,62,96,82,SC
2305837,sukshana,98,53,93,98,85.5,SC
2305838,sukul,97,39,80,99,78.75,SC
2305839,sukumar,99,58,32,96,71.25,ST
2305840,sulekha,97,83,93,98,92.75,General
2305841,suleman,98,78,44,96,79,General
2305842,sulender,98,73,92,96,89.75,ST
2305843,sulochna,98,59,30,97,71,General
2305844,sultan,96,90,20,100,76.5,ST
2305845,sultana,99,43,89,98,82.25,SC
2305846,suma,99,74,22,99,73.5,General
2305847,sumaila,98,43,55,99,73.75,EWS
2305848,sumalia,98,63,78,99,84.5,SC
2305849,suman,97,49,23,97,66.5,General
2305850,sumanlta,97,48,65,96,76.5,ST
2305851,sumant,97,79,89,99,91,SC
2305852,sumanthra,97,77,45,97,79,SC
2305853,sumedha,100,72,48,99,79.75,EWS
2305854,sumemtra,100,28,71,96,73.75,SC
2305855,sumender,97,54,92,96,84.75,SC
2305856,sumentra,96,72,89,98,88.75,General
2305857,sumer,99,40,41,97,69.25,ST
2305858,sumesh,89,52,76,97,78.5,ST
2305859,suminder,28,66,65,98,64.25,General
2305860,sumirta,59,86,97,97,84.75,EWS
2305861,sumit,29,28,53,96,51.5,EWS
2305862,sumita,64,20,91,98,68.25,SC
2305863,sumitra,50,53,77,99,69.75,SC
2305864,sumnesh,26,16,66,97,51.25,SC
2305865,sumoranjam,98,21,37,97,63.25,ST
2305866,sunaina,57,33,38,98,56.5,EWS
2305867,sunaki,51,68,45,100,66,SC
2305868,sunali,47,37,28,100,53,EWS
2305869,sunarkali,100,96,22,96,78.5,EWS
2305870,sunarki,27,26,28,98,44.75,EWS
2305871,sunayna,99,76,31,98,76,SC
2305872,sundar,79,58,75,98,77.5,ST
2305873,sundari,74,59,51,96,70,General
2305874,sundeep,28,39,73,98,59.5,SC
2305875,sunder,27,44,18,100,47.25,ST
2305876,sundga,68,65,45,97,68.75,SC
2305877,sundri,50,45,20,97,53,SC
2305878,suneel,96,26,35,100,64.25,SC
2305879,suneeta,98,24,54,96,68,EWS
2305880,sunena,29,50,28,100,51.75,EWS
2305881,suneta,35,99,73,96,75.75,SC
2305882,sunhara,65,23,46,97,57.75,General
2305883,sunil,74,36,74,96,70,SC
2305884,sunilrawat,29,16,69,96,52.5,General
2305885,sunita,55,19,72,100,61.5,General
2305886,sunitha,62,31,73,97,65.75,ST
2305887,sunny,82,50,64,96,73,EWS
2305888,sunpreet,85,82,74,98,84.75,SC
2305889,suntia,98,24,69,100,72.75,ST
2305890,supiriya,69,26,68,97,65,ST
2305891,supna,95,72,65,99,82.75,EWS
2305892,supriya,86,35,91,97,77.25,General
2305893,supriyal,72,65,31,97,66.25,General
2305894,supyar,82,85,59,96,80.5,ST
2305895,suraiya,91,58,67,98,78.5,SC
2305896,suraj,48,74,62,100,71,SC
2305897,suraja,49,73,74,96,73,SC
2305898,surajbhan,96,87,35,98,79,General
2305899,surajmal,59,35,33,97,56,ST
2305900,surajpal,89,94,73,99,88.75,General
2305901,surat,70,83,44,98,73.75,SC
2305902,surbhi,46,39,59,99,60.75,ST
2305903,surekha,74,41,46,99,65,ST
2305904,surendar,22,61,64,100,61.75,General
2305905,surender,54,36,60,99,62.25,SC
2305906,surendera,100,62,56,96,78.5,General
2305907,surendr,48,69,22,97,59,ST
2305908,surendra,93,94,78,99,91,ST
2305909,suresh,72,28,51,99,62.5,ST
2305910,surgayan,98,50,38,99,71.25,SC
2305911,surgayani,49,28,66,99,60.5,SC
2305912,surgyan,25,17,53,99,48.5,ST
2305913,surinder,79,70,74,100,80.75,EWS
2305914,surindera,26,32,60,96,53.5,General
2305915,suriti,37,79,25,98,59.75,EWS
2305916,surja,60,76,26,98,65,SC
2305917,surjeet,65,69,65,96,73.75,General
2305918,surjit,56,25,29,98,52,General
2305919,surjiya,69,63,42,98,68,EWS
2305920,surti,61,96,47,98,75.5,EWS
2305921,surya,66,77,35,97,68.75,General
2305922,suryanath,72,63,85,100,80,SC
2305923,sus,21,22,63,99,51.25,SC
2305924,susan,32,83,17,98,57.5,EWS
2305925,susant,78,75,22,97,68,General
2305926,susanto,25,20,96,97,59.5,General
2305927,sushail,56,49,58,99,65.5,EWS
2305928,sushama,98,74,88,100,90,General
2305929,sushant,87,20,98,97,75.5,EWS
2305930,sushela,38,67,78,97,70,EWS
2305931,sushhmita,39,76,75,96,71.5,EWS
2305932,sushil,48,45,17,100,52.5,General
2305933,sushila,18,40,36,97,47.75,ST
2305934,sushma,18,91,29,97,58.75,General
2305935,sushmendra,81,71,82,98,83,General
2305936,sushmita,85,73,17,97,68,General
2305937,sushpal,52,26,19,99,49,SC
2305938,sushree,49,44,85,98,69,SC
2305939,sushri,29,53,86,100,67,SC
2305940,susila,100,29,87,97,78.25,SC
2305941,susma,35,77,81,99,73,ST
2305942,susmata,93,67,56,99,78.75,General
2305943,susmita,35,39,77,100,62.75,SC
2305944,susri,40,83,56,100,69.75,General
2305945,sutiya,95,90,47,99,82.75,EWS
2305946,suwa,38,43,25,97,50.75,General
2305947,suwadhin,61,54,36,98,62.25,EWS
2305948,swadhin,38,79,35,97,62.25,General
2305949,swagtika,87,33,48,99,66.75,EWS
2305950,swaliya,55,86,30,97,67,SC
2305951,swami,62,21,68,99,62.5,EWS
2305952,swapam,22,58,40,96,54,EWS
2305953,swapanesh,96,46,48,100,72.5,General
2305954,swaranjeet,97,92,20,100,77.25,SC
2305955,swarn,57,81,29,100,66.75,General
2305956,swata,63,78,32,100,68.25,SC
2305957,swati,26,16,55,100,49.25,General
2305958,swatri,87,20,58,96,65.25,EWS
2305959,swedesh,72,31,63,97,65.75,SC
2305960,sweeti,72,51,47,100,67.5,General
2305961,sweety,16,87,60,99,65.5,EWS
2305962,sweta,92,72,85,98,86.75,ST
2305963,swetha,34,65,26,97,55.5,SC
2305964,swetna,88,73,63,99,80.75,EWS
2305965,switi,26,34,95,97,63,EWS
2305966,syamsunder,60,80,27,99,66.5,General
2305967,syed,16,31,34,98,44.75,SC
2305968,syham,89,44,28,100,65.25,General
2305969,taar,23,36,51,97,51.75,EWS
2305970,tabassum,22,24,52,99,49.25,SC
2305971,tabasum,40,70,72,96,69.5,ST
2305972,tabbasum,26,71,60,100,64.25,EWS
2305973,tabbsum,75,88,93,100,89,ST
2305974,tabbusum,84,47,98,97,81.5,ST
2305975,tabbwum,91,43,22,98,63.5,EWS
2305976,tabssum,57,77,51,96,70.25,ST
2305977,tabsum,19,44,100,96,64.75,SC
2305978,tabwsum,80,45,66,99,72.5,SC
2305979,tafsir,47,62,68,96,68.25,General
2305980,tahir,86,75,65,100,81.5,EWS
2305981,tahira,63,63,38,99,65.75,ST
2305982,tahseen,55,29,65,99,62,General
2305983,taitra,32,51,21,98,50.5,ST
2305984,taiyab,22,68,93,96,69.75,SC
2305985,taj,51,15,23,98,46.75,General
2305986,tajinder,25,95,23,100,60.75,EWS
2305987,tajmaha,92,18,20,98,57,ST
2305988,tajrani,69,44,96,100,77.25,ST
2305989,tajuddin,97,21,36,97,62.75,General
2305990,tajwar,47,58,51,98,63.5,SC
2305991,tak,88,56,20,97,65.25,General
2305992,taki,39,38,82,97,64,EWS
2305993,takshila,58,94,41,100,73.25,EWS
2305994,taleem,96,71,41,98,76.5,ST
2305995,talib,39,35,99,97,67.5,EWS
2305996,talim,98,54,88,100,85,ST
2305997,talvender,96,48,16,98,64.5,General
2305998,tamana,51,31,16,100,49.5,EWS
2305999,tamanna,78,31,60,97,66.5,General
2306000,tameezuddin,53,83,75,96,76.75,General
2306001,tammanne,81,98,93,100,93,EWS
2306002,tamnna,81,76,85,97,84.75,EWS
2306003,tamsa,43,46,26,100,53.75,EWS
2306004,tane,38,91,29,99,64.25,ST
2306005,tania,64,99,89,99,87.75,SC
2306006,tanish,96,25,23,96,60,SC
2306007,tanisha,21,61,81,97,65,SC
2306008,taniya,26,59,96,96,69.25,EWS
2306009,tanjima,59,61,65,99,71,SC
2306010,tanmay,43,38,43,98,55.5,EWS
2306011,tannu,24,72,32,100,57,EWS
2306012,tanu,52,27,96,99,68.5,General
2306013,tanuj,44,54,70,99,66.75,SC
2306014,tanuja,19,73,58,96,61.5,SC
2306015,tanushri,85,28,42,99,63.5,General
2306016,tanveer,67,71,85,99,80.5,ST
2306017,tanvi,19,58,60,97,58.5,SC
2306018,tanvir,92,89,47,96,81,ST
2306019,tanya,92,45,87,99,80.75,ST
2306020,tapan,80,17,71,98,66.5,ST
2306021,tapas,52,38,65,98,63.25,EWS
2306022,tapender,77,66,72,96,77.75,ST
2306023,tapish,36,77,62,96,67.75,ST
2306024,tapsam,16,21,19,99,38.75,EWS
2306025,tapsya,18,16,29,99,40.5,ST
2306026,tapsyum,25,27,98,100,62.5,ST
2306027,tara,81,17,34,100,58,ST
2306028,tarachand,52,88,26,96,65.5,General
2306029,taramati,95,21,74,99,72.25,EWS
2306030,taran,90,92,61,98,85.25,General
2306031,taranjeet,52,79,85,100,79,EWS
2306032,tarannum,20,97,22,100,59.75,ST
2306033,tarawati,40,85,76,96,74.25,ST
2306034,tarbez,93,25,24,98,60,ST
2306035,tarif,83,17,31,98,57.25,General
2306036,tariq,69,47,78,96,72.5,General
2306037,tarjan,98,97,52,98,86.25,SC
2306038,tarnnum,67,56,26,97,61.5,ST
2306039,tarnum,63,28,92,99,70.5,EWS
2306040,tarun,89,89,27,99,76,EWS
2306041,taruna,86,50,80,99,78.75,SC
2306042,tarunnam,58,18,20,98,48.5,EWS
2306043,tasbiha,44,84,45,99,68,EWS
2306044,tashkkur,31,95,98,97,80.25,SC
2306045,tashnim,60,64,70,98,73,SC
2306046,tasleem,70,88,69,100,81.75,SC
2306047,taslim,78,91,72,96,84.25,General
2306048,taslima,38,65,72,99,68.5,ST
2306049,tasmina,70,49,93,99,77.75,ST
2306050,tasnim,90,77,93,99,89.75,SC
2306051,tassadul,38,99,24,99,65,SC
2306052,tasveeran,47,71,47,99,66,SC
2306053,taufik,32,68,44,99,60.75,SC
2306054,tauseek,66,29,33,97,56.25,General
2306055,taushif,23,29,45,96,48.25,SC
2306056,tausin,35,68,75,97,68.75,ST
2306057,tavinder,80,72,79,97,82,ST
2306058,tavraj,79,77,24,96,69,ST
2306059,tavvasum,62,97,58,99,79,General
2306060,tayab,49,23,51,99,55.5,General
2306061,tazaudeen,53,28,69,97,61.75,EWS
2306062,teekam,38,47,23,97,51.25,EWS
2306063,teena,25,63,99,97,71,EWS
2306064,teenu,98,85,57,98,84.5,ST
2306065,teerath,15,64,34,99,53,SC
2306066,tehmina,44,94,72,100,77.5,SC
2306067,tej,27,54,100,97,69.5,ST
2306068,teja,66,41,29,96,58,General
2306069,tejender,76,79,65,100,80,SC
2306070,tejpal,94,45,90,98,81.75,SC
2306071,tejvir,65,23,21,98,51.75,SC
2306072,tek,95,28,55,100,69.5,SC
2306073,tekchand,59,48,21,96,56,ST
2306074,tepu,48,28,94,97,66.75,EWS
2306075,terence,32,59,85,97,68.25,SC
2306076,thakur,36,47,29,97,52.25,ST
2306077,tharu,26,15,50,100,47.75,SC
2306078,thomas,89,64,47,100,75,General
2306079,tikaram,91,27,56,99,68.25,SC
2306080,tikku,59,51,21,100,57.75,EWS
2306081,tilak,43,39,73,98,63.25,SC
2306082,tilakraj,37,24,46,100,51.75,SC
2306083,tilakram,64,100,59,100,80.75,SC
2306084,tilk,42,79,29,98,62,EWS
2306085,tina,34,73,54,98,64.75,SC
2306086,tinki,95,25,15,100,58.75,ST
2306087,tinku,43,68,67,97,68.75,ST
2306088,tinvkal,82,22,52,100,64,EWS
2306089,tipu,89,98,91,97,93.75,ST
2306090,tirath,62,43,48,99,63,EWS
2306091,tirlok,87,65,41,100,73.25,SC
2306092,tisar,70,91,31,98,72.5,ST
2306093,tisha,91,84,50,98,80.75,ST
2306094,titu,23,49,97,99,67,EWS
2306095,tiwankle,49,78,18,99,61,General
2306096,tiwnkal,65,52,65,98,70,SC
2306097,tofik,72,76,92,96,84,EWS
2306098,tohid,34,52,25,96,51.75,EWS
2306099,tohir,82,29,40,99,62.5,EWS
2306100,tohmeena,22,32,38,99,47.75,EWS
2306101,tohseeem,49,50,39,98,59,SC
2306102,tolaram,73,21,52,97,60.75,ST
2306103,toni,41,90,47,96,68.5,SC
2306104,tony,85,36,47,99,66.75,EWS
2306105,tool,23,28,42,96,47.25,ST
2306106,toquir,71,92,76,96,83.75,General
2306107,toshar,69,44,89,99,75.25,EWS
2306108,tosheeb,73,75,52,100,75,SC
2306109,tosif,72,80,64,97,78.25,SC
2306110,trannum,77,94,78,99,87,General
2306111,tranoom,31,100,33,99,65.75,ST
2306112,traun,63,64,32,100,64.75,SC
2306113,trepti,68,87,73,97,81.25,General
2306114,tribavan,21,73,46,98,59.5,SC
2306115,trijugi,43,32,42,98,53.75,General
2306116,trilochan,53,50,68,99,67.5,EWS
2306117,trilock,65,60,42,100,66.75,General
2306118,trilok,29,67,93,100,72.25,ST
2306119,tripta,96,40,38,97,67.75,EWS
2306120,tripti,46,99,58,100,75.75,General
2306121,tripurari,93,32,52,99,69,ST
2306122,triveni,46,43,77,96,65.5,ST
2306123,trlokchand,39,60,62,96,64.25,SC
2306124,tuba,63,63,65,96,71.75,SC
2306125,tufail,37,84,36,98,63.75,General
2306126,tufel,86,16,78,100,70,EWS
2306127,tuka,57,77,90,98,80.5,General
2306128,tulcharam,91,93,48,100,83,EWS
2306129,tulki,51,89,16,98,63.5,ST
2306130,tulsa,59,41,93,99,73,EWS
2306131,tulsha,82,94,44,97,79.25,General
2306132,tulshi,43,44,76,99,65.5,SC
2306133,tulsi,95,91,19,100,76.25,SC
2306134,tulsiram,48,80,62,97,71.75,ST
2306135,tumpa,92,66,39,99,74,SC
2306136,tunda,30,35,82,100,61.75,General
2306137,tundiram,94,50,98,100,85.5,ST
2306138,tunni,86,29,55,99,67.25,EWS
2306139,turveny,50,15,33,100,49.5,General
2306140,tushal,77,26,74,96,68.25,General
2306141,tushar,33,82,52,98,66.25,ST
2306142,twenkle,65,72,41,98,69,SC
2306143,twinkal,53,94,96,100,85.75,General
2306144,twinkil,54,99,97,97,86.75,General
2306145,twinkle,26,89,42,99,64,SC
2306146,tyara,26,93,85,97,75.25,EWS
2306147,uda,17,59,71,100,61.75,SC
2306148,udai,61,67,36,100,66,EWS
2306149,udaiveer,54,90,97,96,84.25,ST
2306150,udaiy,27,49,50,96,55.5,SC
2306151,udal,34,42,52,96,56,ST
2306152,uday,55,82,20,96,63.25,ST
2306153,udesh,25,30,68,99,55.5,General
2306154,udham,66,98,20,98,70.5,ST
2306155,udi,41,94,60,100,73.75,EWS
2306156,udit,89,43,48,99,69.75,EWS
2306157,udita,58,21,44,96,54.75,SC
2306158,udmai,95,70,97,96,89.5,General
2306159,uganta,96,69,26,97,72,EWS
2306160,ugma,72,18,20,99,52.25,General
2306161,ujama,44,36,32,98,52.5,EWS
2306162,ujamma,82,28,52,100,65.5,EWS
2306163,ujir,16,89,81,98,71,SC
2306164,ujjair,70,98,81,96,86.25,EWS
2306165,ujjawal,60,71,46,96,68.25,EWS
2306166,ujjwal,100,19,71,96,71.5,ST
2306167,uma,71,84,89,96,85,SC
2306168,umakant,71,18,15,97,50.25,General
2306169,umanath,42,91,40,99,68,SC
2306170,umang,52,31,44,97,56,EWS
2306171,umar,96,21,99,98,78.5,EWS
2306172,umardaraz,93,89,84,97,90.75,EWS
2306173,umardeen,44,78,58,99,69.75,General
2306174,umasankar,29,40,29,97,48.75,General
2306175,umashankar,22,87,22,97,57,ST
2306176,umashanker,96,58,44,100,74.5,General
2306177,umda,20,69,55,97,60.25,SC
2306178,umedi,55,96,92,99,85.5,ST
2306179,umesh,64,83,36,96,69.75,ST
2306180,umesha,99,96,34,100,82.25,General
2306181,umlesh,45,55,94,98,73,SC
2306182,umma,30,47,58,97,58,ST
2306183,umme,70,66,32,98,66.5,SC
2306184,umrawti,20,17,49,100,46.5,General
2306185,unkar,27,45,40,99,52.75,EWS
2306186,unknown,66,50,96,100,78,General
2306187,unnati,47,15,78,97,59.25,SC
2306188,upasana,80,27,46,100,63.25,EWS
2306189,upasna,87,31,17,98,58.25,SC
2306190,upender,92,65,77,96,82.5,EWS
2306191,upendra,100,99,53,100,88,SC
2306192,urendra,41,83,18,97,59.75,SC
2306193,urmila,68,34,40,98,60,SC
2306194,urvarshi,58,92,40,99,72.25,SC
2306195,urvashi,67,23,97,98,71.25,SC
2306196,urwashi,95,84,56,100,83.75,ST
2306197,usha,68,21,54,100,60.75,EWS
2306198,usmaan,39,93,57,97,71.5,SC
2306199,usman,94,57,52,99,75.5,EWS
2306200,utam,60,69,22,99,62.5,EWS
2306201,utkarsh,97,62,59,97,78.75,General
2306202,utpana,32,61,24,97,53.5,SC
2306203,uttam,55,50,91,97,73.25,General
2306204,uzma,47,44,15,100,51.5,General
2306205,vadhi,85,22,45,99,62.75,ST
2306206,vahab,55,33,18,96,50.5,EWS
2306207,vaibahv,38,96,97,97,82,SC
2306208,vaibav,60,15,18,96,47.25,EWS
2306209,vaibhav,89,34,44,97,66,SC
2306210,vaid,79,35,48,99,65.25,SC
2306211,vaijanti,32,98,28,100,64.5,General
2306212,vaishali,95,71,97,98,90.25,EWS
2306213,vaishanvi,70,16,92,100,69.5,General
2306214,vajid,85,34,37,100,64,SC
2306215,vakeel,100,72,44,98,78.5,EWS
2306216,vakesh,24,92,84,99,74.75,SC
2306217,vakil,56,52,71,100,69.75,EWS
2306218,vakila,98,62,98,96,88.5,EWS
2306219,valentina,51,98,40,96,71.25,ST
2306220,vandana,46,93,59,98,74,ST
2306221,vandhana,33,92,36,100,65.25,SC
2306222,vandhna,95,31,41,97,66,General
2306223,vandita,79,94,24,100,74.25,General
2306224,vandna,88,93,19,96,74,General
2306225,vanish,27,87,91,96,75.25,General
2306226,vansh,94,15,48,96,63.25,General
2306227,vanshika,49,58,79,99,71.25,SC
2306228,vanshu,53,28,65,96,60.5,EWS
2306229,vansu,52,93,22,98,66.25,ST
2306230,varda,56,91,84,96,81.75,EWS
2306231,varisha,59,76,18,100,63.25,EWS
2306232,varsa,80,37,59,97,68.25,SC
2306233,varsh,89,79,97,98,90.75,EWS
2306234,varsha,31,36,93,99,64.75,EWS
2306235,varun,56,42,22,100,55,ST
2306236,vasa,65,27,33,96,55.25,SC
2306237,vaseem,84,31,56,99,67.5,General
2306238,vashanavi,81,53,51,99,71,General
2306239,vashila,39,60,40,100,59.75,SC
2306240,vashisast,85,20,64,97,66.5,ST
2306241,vashu,54,67,39,98,64.5,SC
2306242,vashudev,97,95,64,98,88.5,ST
2306243,vasida,38,91,82,100,77.75,ST
2306244,vasim,80,46,27,98,62.75,General
2306245,vasiya,74,43,68,100,71.25,SC
2306246,vasu,69,99,22,97,71.75,SC
2306247,vasuki,81,49,95,97,80.5,General
2306248,vazid,24,59,93,97,68.25,General
2306249,ved,81,77,32,99,72.25,EWS
2306250,vedanand,55,89,17,97,64.5,SC
2306251,vedehi,78,93,27,97,73.75,General
2306252,vedh,88,94,19,96,74.25,General
2306253,vedprakash,20,68,39,97,56,SC
2306254,veejita,71,32,29,97,57.25,EWS
2306255,veena,42,45,22,98,51.75,EWS
2306256,veenita,98,88,77,96,89.75,SC
2306257,veenu,57,23,23,99,50.5,ST
2306258,veepal,71,99,53,100,80.75,SC
2306259,veepinchand,19,76,79,99,68.25,SC
2306260,veer,83,76,62,98,79.75,SC
2306261,veera,93,74,25,97,72.25,EWS
2306262,veerander,60,43,24,98,56.25,ST
2306263,veerbhan,88,94,80,98,90,ST
2306264,veerendra,61,17,51,96,56.25,ST
2306265,veeri,72,28,96,98,73.5,SC
2306266,veermati,72,98,41,99,77.5,SC
2306267,veero,26,17,96,98,59.25,EWS
2306268,veerpal,86,25,95,100,76.5,General
2306269,veeru,72,42,77,98,72.25,EWS
2306270,velaram,38,64,58,97,64.25,SC
2306271,venkatswaran,73,46,28,100,61.75,General
2306272,verendra,16,46,38,98,49.5,ST
2306273,veronika,25,71,43,99,59.5,EWS
2306274,versa,32,73,18,99,55.5,SC
2306275,versha,72,75,33,98,69.5,General
2306276,vesali,55,28,38,98,54.75,General
2306277,veshali,41,26,78,96,60.25,EWS
2306278,vibha,56,31,63,96,61.5,EWS
2306279,vibhash,19,52,83,96,62.5,EWS
2306280,vibhuti,60,43,68,96,66.75,General
2306281,vicakha,91,66,91,100,87,SC
2306282,viccky,95,87,80,100,90.5,SC
2306283,vichitra,78,100,33,99,77.5,EWS
2306284,vickey,16,95,60,99,67.5,ST
2306285,vickky,100,83,92,96,92.75,ST
2306286,vicky,76,35,59,98,67,EWS
2306287,victor,41,72,50,96,64.75,EWS
2306288,vidha,50,28,31,98,51.75,General
2306289,vidhavati,28,40,29,97,48.5,SC
2306290,vidhi,25,82,27,98,58,SC
2306291,vidhya,76,44,25,100,61.25,SC
2306292,vidisha,78,34,90,97,74.75,SC
2306293,vidit,92,65,36,100,73.25,ST
2306294,vidya,85,61,28,96,67.5,SC
2306295,vidyadatt,30,67,46,100,60.75,General
2306296,vidyawati,43,97,35,96,67.75,SC
2306297,vihsal,44,69,98,99,77.5,General
2306298,vijay,35,91,60,100,71.5,EWS
2306299,vijaya,46,26,87,100,64.75,SC
2306300,vijayanta,30,45,81,97,63.25,EWS
2306301,vijaynti,81,92,23,99,73.75,ST
2306302,vijaypal,20,96,40,97,63.25,General
2306303,vijayta,70,74,61,96,75.25,General
2306304,vijendar,80,80,28,96,71,EWS
2306305,vijender,99,80,79,100,89.5,SC
2306306,vijendra,93,22,32,96,60.75,General
2306307,vijesh,40,61,94,100,73.75,EWS
2306308,vijeta,61,22,54,100,59.25,General
2306309,vikaram,71,48,20,96,58.75,General
2306310,vikarm,82,72,97,100,87.75,ST
2306311,vikas,53,37,100,96,71.5,ST
2306312,vikash,24,29,95,100,62,SC
2306313,vikesh,74,93,99,97,90.75,ST
2306314,vikki,66,31,99,100,74,ST
2306315,vikky,100,29,99,97,81.25,EWS
2306316,vikram,51,68,100,100,79.75,General
2306317,vikramjeet,32,56,98,97,70.75,SC
2306318,vikrant,72,73,98,99,85.5,SC
2306319,vikshi,32,21,95,98,61.5,ST
2306320,vilram,76,63,99,100,84.5,ST
2306321,vimal,80,64,100,97,85.25,ST
2306322,vimala,43,82,97,99,80.25,EWS
2306323,vimla,100,95,99,97,97.75,SC
2306324,vimlesh,22,50,99,96,66.75,ST
2306325,vimukt,60,76,98,100,83.5,EWS
2306326,vinay,48,20,98,98,66,ST
2306327,vinayak,88,25,96,96,76.25,General
2306328,vinaysingh,30,46,96,99,67.75,SC
2306329,vindeshver,74,73,97,99,85.75,ST
2306330,vineeta,71,91,100,97,89.75,General
2306331,vineta,31,59,95,99,71,EWS
2306332,viney,66,82,98,100,86.5,ST
2306333,vinit,64,57,96,97,78.5,ST
2306334,vinita,89,42,96,98,81.25,SC
2306335,vinna,77,48,97,97,79.75,General
2306336,vinod,27,99,95,96,79.25,SC
2306337,vinoda,75,18,98,100,72.75,SC
2306338,vinos,19,68,95,97,69.75,General
2306339,vipan,96,52,96,99,85.75,ST
2306340,vipasha,54,36,95,99,71,EWS
2306341,vipendra,43,29,95,98,66.25,EWS
2306342,vipin,70,18,100,60,62,EWS
2306343,vipiv,65,41,97,21,56,ST
2306344,viplo,19,85,96,21,55.25,General
2306345,vipol,99,31,98,61,72.25,EWS
2306346,vipta,21,57,96,79,63.25,ST
2306347,vipul,82,67,97,96,85.5,ST
2306348,vipulander,88,29,98,43,64.5,General
2306349,vipun,70,45,99,94,77,ST
2306350,viraj,50,64,100,92,76.5,ST
2306351,viram,93,66,100,28,71.75,ST
2306352,virat,47,17,100,41,51.25,SC
2306353,viren,93,40,99,25,64.25,SC
2306354,virender,67,62,95,53,69.25,General
2306355,virendra,26,25,95,75,55.25,EWS
2306356,viresh,51,58,100,100,77.25,ST
2306357,viriya,75,79,100,60,78.5,EWS
2306358,virjiniya,69,51,97,31,62,General
2306359,virnit,40,49,96,40,56.25,ST
2306360,vironika,26,42,99,15,45.5,EWS
2306361,virpal,27,73,100,66,66.5,SC
2306362,virwanti,84,33,99,88,76,ST
2306363,visan,49,26,97,45,54.25,EWS
2306364,vishakha,50,46,95,40,57.75,EWS
2306365,vishal,80,28,98,46,63,General
2306366,visham,72,85,100,73,82.5,General
